mean_x,std_x,median_x,rms_x,mean_y,std_y,median_y,rms_y,mean_z,std_z,median_z,rms_z,cov_xy,cov_yz,cov_xz,Activity
-10.289605601485148,2.055071113852347,-10.303973,10.492323239466744,-1.920449966450495,1.295793970135114,-2.0172053,2.3158268378878413,-0.8768350281118812,1.3792738296532119,-0.7664062700000001,1.6329504162602555,0.834701062260071,-0.6191249064519574,0.5835426007092016,stairs
-10.19161137079208,2.0670756878910805,-10.13093275,10.398613753304012,-2.0905437815742576,1.4748130604064256,-2.2417382,2.557354691936735,-1.0512298007467822,1.7054451144902947,-0.704135735,2.0016062970924513,0.9395004902407215,-0.7121806890139054,0.8490832117716267,stairs
-10.24828264480198,2.2504030037195517,-10.08902,10.49185757704519,-1.7734793636782178,2.0629384372988433,-2.08366705,2.718530871898897,-1.4247461433972772,2.1017169722081004,-0.9915381000000001,2.5369631660315357,1.557157646812197,-1.4890863210470415,0.8346897239274692,stairs
-10.630655830445544,2.1295260393143653,-10.348879499999999,10.84133292469874,-1.656372394039604,2.3736186210400847,-1.98726745,2.8920043498502337,-1.6847747174368812,2.327400393903637,-1.87889275,2.8708623337941623,0.9968959251649574,-2.662738346921153,0.6635500407352394,stairs
-10.734050717821782,2.0128891318942856,-10.496772,10.92069313063919,-1.6008304668861386,2.4814283199786233,-1.6004718,2.9504073257208403,-1.738668582615099,2.337172223648439,-1.9124230999999998,2.9106393997601976,1.0200838301875035,-3.085717351781358,0.8841876785923325,stairs
-10.944403381930693,2.291947797959615,-10.70933,11.181233722563023,-1.6212088798564357,2.691559718870335,-1.414259,3.1392483235993924,-1.6344170555569306,2.150735432817739,-1.8351837500000001,2.699172531133317,2.229298029885986,-3.059360432154832,0.4661787434017017,stairs
-10.852461909653465,2.2375521880396683,-10.698552,11.080170423866345,-2.0395992248663366,2.2384396204944776,-1.7603393999999999,3.026247582053757,-1.3353953032945545,1.8778560095625814,-1.62741575,2.3023673113672416,1.1388120487153377,-2.551668027905153,1.0840237755209456,stairs
-10.524107102970296,2.3243742584884304,-10.5422775,10.777113386694332,-2.2749869612128713,1.8646490737677668,-2.0824695,2.940046872730467,-1.2698998207128713,1.6244916311959088,-1.53221375,2.060360770092924,1.2213344537948274,-1.2415548062229078,0.9059674291990769,stairs
-10.33416546559406,2.234192171818525,-10.193802,10.572333472278428,-2.286019465358911,1.7107969370923228,-2.1201911,2.85402637282077,-1.4310864176378713,1.7041266272958135,-1.5753241500000001,2.223705839374207,1.2858220614490343,-0.5365987245554178,0.8688777898685525,stairs
-10.355359022277227,1.9182818267536141,-10.193802,10.53110427345968,-2.0353101278205448,1.2174861386103035,-1.9639161,2.3708839749735007,-1.4689443265784654,1.8209734037500764,-1.70705015,2.3378481108135456,-0.0006543490526073668,-0.1359770438556067,1.330407653082174,stairs
-10.391755590346534,1.740229606187802,-10.2039805,10.536103990300148,-1.910585336460396,1.2857006638186468,-1.956731,2.3020145255490587,-1.4477537403235148,1.7004519911742402,-1.6615448000000002,2.2316743931789933,0.0076170024383296845,-0.13655634512491813,0.8917461967615928,stairs
-10.696957553217821,1.5050528882334424,-10.518925750000001,10.802058979664407,-1.6603799002450494,1.3538475625647268,-1.7657281500000002,2.141314490362218,-1.5129083491601485,1.7021065724092632,-1.6896863,2.275716865492455,0.18084094644295398,-0.406325661498042,1.1825505318236633,stairs
-10.856789521039603,1.613635652057053,-10.860216,10.975757542087539,-1.4170986782574257,1.1861240252140894,-1.35198855,1.8470453339363309,-1.3695717618143564,1.5335125147287354,-1.5783179,2.0546451035223723,0.22243732171718295,-0.7685591912557695,1.283676006623867,stairs
-10.667061277722773,1.7582621329500239,-10.713521,10.810644284151714,-1.559510449996287,1.2166576730316185,-1.36456235,1.977034328801179,-1.2822869355297029,1.4285513145136508,-1.53880005,1.918324075831939,0.21695040252105285,-1.082057623635623,1.1044487675044936,stairs
-10.618932660148515,1.8900774841060723,-10.688972,10.785419842547645,-1.5853250843267326,1.133456372149706,-1.4424005,1.9480243741484033,-1.323097118759901,1.456483205877096,-1.49628845,1.9663871604667562,0.20345066640304676,-0.8725605119008212,1.394332543084497,stairs
-10.219649115346535,2.065495109451519,-10.124346500000001,10.425782369376275,-1.7535159223366337,1.008895329168705,-1.7214203000000001,2.0224164742802464,-1.277908908891089,1.4229398693661084,-1.35198855,1.911229257400686,0.14139652892695295,-0.6918719140682786,0.9048270538982859,stairs
-10.172712070792079,1.9622567515517675,-10.00399625,10.359777585139497,-2.0831986596584158,1.1093019958386825,-2.0686981500000003,2.359496059640811,-1.3597990145346535,1.5182139167042132,-1.5004797,2.036742859779065,0.2636326458933932,-0.3520017208692779,0.8602472079372409,stairs
-10.247763901980198,1.8615528123513905,-9.9920215,10.415059586647772,-2.076636069121287,0.9666594560663987,-2.05552555,2.2900949589014887,-1.3244220842277228,1.5918815386153282,-1.30768065,2.069277216327855,0.25353230185486275,0.04865479616342284,0.8905997159106932,stairs
-10.395499272029703,1.9463088047829806,-10.0926125,10.575686575761075,-2.0625001169331685,0.9706916790114943,-2.083667,2.2789946873659717,-1.3906645329237624,1.6546181947106937,-1.3537848000000001,2.159845498257832,0.012758653635073062,-0.13411806773151858,1.0686927177481231,stairs
-10.748154032673268,1.7725339893605412,-10.3997735,10.892975485645634,-1.9117858101633662,1.1000191591079491,-2.00642765,2.2049879774068892,-1.4523273940492574,1.7136674347069436,-1.4855109,2.2446919578409634,-0.10181958542674677,-0.36877535734106326,1.488644712312308,stairs
-10.864268005445545,1.8707292304700973,-10.527308,11.02376000748839,-1.5862854635346535,1.0584002295662327,-1.58729915,1.9062370834050328,-1.4697891004378714,1.6302105888149714,-1.51724485,2.1934649254287955,-0.1853718633843438,-0.9068741906012817,1.61014755436182,stairs
-10.958174742079208,1.9302357076177534,-10.596165,11.126463106630288,-1.531944011579208,1.2145627749147254,-1.6280145,1.9540634063191238,-1.5334408957769803,1.5835504124796005,-1.6226257,2.202922123006216,-0.4588595146906637,-1.3242609911813208,1.6817909026086784,stairs
-10.864831208663366,1.898159572472756,-10.6195165,11.02899127818673,-1.620121046,1.3000770762672555,-1.7471668,2.0762487672629284,-1.4404945727566831,1.5373291816840617,-1.58670045,2.1053635491279703,-0.25844342240860674,-1.2748639918389213,1.5109394031908439,stairs
-10.589012684158416,2.0834939410268802,-10.4452795,10.791542601002,-1.8319587442673266,1.3049994849776918,-2.03876045,2.2483062717078757,-1.3771243718326733,1.419801676088762,-1.5226337,1.9766938659974418,-0.004487533458788682,-0.8448005588897757,1.5542566386845833,stairs
-10.249409009653466,1.992028922863259,-9.96268225,10.440725168822027,-1.9798423048378713,1.1855221260281887,-2.1303699,2.3068938846923253,-1.540940155165099,1.6487726563580616,-1.5645465,2.2552647282239846,0.060016990272530664,-0.5425133014423226,1.2321154790524504,stairs
-10.160879244554456,1.9854592212287028,-9.736952,10.35257252069432,-2.038434326616832,1.2583587859831191,-2.07588315,2.394736283148667,-1.625127458984406,1.7632928011240763,-1.6214283,2.396360723496797,0.26137984926489505,-0.008931246426828968,1.3601248085243822,stairs
-10.115554698267326,2.039070268793552,-9.660312,10.318525224655026,-1.99079478020099,1.1858937309632627,-1.9758911000000001,2.3164901788382837,-1.745411981264109,1.714540278107206,-1.9495459,2.4451656369768706,0.22082224185055122,0.04887369931047111,1.4515415242917475,stairs
-10.348176895544555,1.7752266144864082,-10.0159715,10.498971093688779,-1.8587011521069308,1.2220493231979055,-1.9303858,2.223618217064338,-1.8065827951096534,1.7189058093352583,-1.9824774,2.4922008583946416,0.04585168189814389,-0.1276365633813736,1.2182061598226648,stairs
-10.567276720544555,1.8379792698353692,-10.264455,10.725536969468305,-1.7753200903928217,1.241269380097954,-1.8399738,2.1653400103688987,-1.5671905108490098,1.4812756988124218,-1.79207335,2.1551873840287725,0.09271013612098239,-0.2692213878738316,1.4341534021689644,stairs
-10.528529573019801,1.7860311431754594,-10.3135525,10.678574174688974,-1.6922858276856436,1.048490881998268,-1.6896863,1.990086262103024,-1.538302072329208,1.2766007842011675,-1.79207335,1.9980112345518515,-0.09556318191269143,-0.7792516265112516,1.2105401429901907,stairs
-10.566704639356436,1.7816373644571033,-10.34648475,10.715485132492693,-1.717492812141089,1.111630144315838,-1.6681311,2.045102545285039,-1.5163674882673268,1.3730103150459738,-1.58610165,2.044470947138594,-0.3573106997362445,-1.0250444359861728,1.3401183547888371,stairs
-10.407773762871287,2.1322942196037737,-10.0459095,10.623425962608328,-1.7142204094678217,1.20147344229306,-1.58550295,2.0924906044805893,-1.4410607240965347,1.3932364606524075,-1.69088385,2.003237161062138,-0.231970552411555,-1.3515666401852613,1.2214746223187725,stairs
-10.318354759653465,2.1466028218322526,-9.89143,10.53873535670179,-1.9248902411262376,1.3345867433243284,-1.87829405,2.341349076616744,-1.6414183358044554,1.619516778494024,-1.8812879,2.3044731684481774,0.11138263444750904,-0.8009052372091398,1.2569199452846649,stairs
-10.301604438366336,2.1206885930217756,-9.835747000000001,10.517092855569686,-2.000623844002723,1.379225855731245,-1.8818866,2.4290020897785647,-1.7895390305792078,1.6332035677555803,-1.98786625,2.421404855568939,0.5655792554830612,-0.5634302414282304,0.9894597042823307,stairs
-10.39312204009901,2.180685675506227,-10.090218,10.618879648455627,-1.8892702590992574,1.3593515555573392,-1.72381535,2.3265005717633347,-1.790659473819307,1.657759454267414,-2.0124151,2.4388163865474364,0.8278514535505563,-0.3436021592654399,0.7233141162847586,stairs
-10.540134156683168,1.8839418801823398,-10.297386,10.70676794409338,-1.7314094223096534,1.344253256144143,-1.63759455,2.1909638496365407,-1.8119864071262377,1.637045935378682,-1.9902612,2.4406107166654505,0.5277530944671242,-0.11595611593840698,0.7921448927581409,stairs
-10.602466914108911,1.8880478919911523,-10.3985765,10.768853510512791,-1.452881689518812,1.1896117557606105,-1.46515325,1.8768426737399662,-1.6200202577220297,1.4583271148014052,-1.9016454999999999,2.178513129589614,0.2165772346978082,-0.6890478673135522,0.8871829370932645,stairs
-10.649063064356435,1.8551604347857082,-10.556647,10.809053868191127,-1.4038015679220297,1.1062459382159051,-1.4537768500000001,1.7864517231976977,-1.3794097213012377,1.451025421476416,-1.6298108,2.000758451630022,-0.08923940403345067,-1.0623114572368262,1.1528666251350768,stairs
-10.507377507178218,1.569731169728485,-10.4590505,10.623697043646935,-1.491169391091089,1.159417656100137,-1.60226805,1.8879904937387977,-1.2985244562938119,1.3406448489565563,-1.55496645,1.8652199713254356,-0.2917752543829702,-1.1207948462390611,1.1378342173037177,stairs
-10.315405427970298,1.8381954727201557,-10.300979,10.47750867193753,-1.8785993725341583,1.0989791558214763,-1.9776874,2.1757530407617067,-1.2395352479126238,1.3796263103255912,-1.3819262499999998,1.8534036468503243,-0.5340701592868905,-0.8823836645317341,0.7443257227119432,stairs
-10.29947616559406,1.6909441009848312,-10.2237395,10.437021787031354,-2.0881102299190593,1.2016103740754562,-2.14054875,2.408422283144093,-1.4261837462178217,1.5701590022290535,-1.53880005,2.119739818176064,-0.4195809294987141,-0.5394698779395837,0.5227855975180729,stairs
-10.429933604455446,1.8186100558468377,-10.3081645,10.586910363139586,-1.984012846926485,1.327939220111912,-2.066902,2.3864963108547985,-1.4547313098391088,1.6913837295561318,-1.4753321000000001,2.229336441296226,-0.3055661036198714,-0.328683043318012,0.48002245361210355,stairs
-10.546053523762376,1.7871730193468134,-10.48779,10.6960425587099,-1.9208323482054455,1.390247956785181,-2.0740869999999996,2.370148130207429,-1.4528046234133662,1.6970197392356143,-1.5711328,2.2323505242764785,-0.38435777796378046,-0.4831493662137278,0.3086471176652314,stairs
-10.763256307178217,1.4445030043020546,-10.5368885,10.859517044480688,-1.6234319785173268,1.3898130893153269,-1.59687925,2.135961299378673,-1.5372142416888614,1.6575615915575024,-1.7022601000000002,2.259145255681248,-0.05594381442470774,-0.6242157998280699,0.630798299490229,stairs
-10.85684289480198,1.58339918765784,-10.7051385,10.971416718257553,-1.4293197952524752,1.2483921297068472,-1.37294495,1.896728856650426,-1.375906118505693,1.481121581179584,-1.595083,2.0202496831728243,0.05416180561911778,-0.9794044326969844,0.7793890258466767,stairs
-10.752369042326732,1.5563203720841208,-10.5488635,10.864141831916065,-1.5583425760049505,1.1434756462929454,-1.4950909000000001,1.9320278624380216,-1.3497298591782179,1.3219372303321208,-1.6280145,1.8881110120938647,-0.058934088208492885,-1.094986851390548,0.8701858844589886,stairs
-10.601877036386139,1.7631414669131573,-10.470426499999999,10.747128444595939,-1.5980767792326733,0.9918431424582291,-1.5495776499999998,1.8802040261187865,-1.3955494286851484,1.2963546525804677,-1.6124469000000001,1.9036632717258135,-0.016302552383222386,-0.810414300909219,1.0353210299899367,stairs
-10.262267409653465,1.9591761187167525,-10.03632925,10.447152843378433,-1.8137708144648514,0.9664491236841786,-1.8285974,2.054623210154702,-1.442797711681188,1.2811291155826767,-1.6747174500000002,1.9284435288942376,-0.13888720175281985,-0.545784731473783,0.7242202981851573,stairs
-10.103923407425743,1.8193865086942225,-9.872270499999999,10.266023670721186,-2.014445590239604,0.9715643886477352,-2.07348815,2.2359767258867396,-1.5472270797257426,1.4783487563733333,-1.6507673,2.1386951608400437,-0.0011642552849313328,-0.13608595583370184,0.6640196540142596,stairs
-10.01228428440594,1.7369635848417417,-9.781858499999998,10.161466978731982,-2.0609587666084157,1.0208649704052812,-2.04714285,2.29937746105585,-1.610419430694307,1.507116515863848,-1.63280455,2.2043658175183682,0.157356341402745,0.060214956937806575,0.7470847123401325,stairs
-10.065949902227723,1.7893288626889663,-9.6082195,10.223361493095506,-2.095191541068812,1.0379471058765013,-2.086062,2.337625958010648,-1.6523885864423267,1.5200991331045308,-1.63759455,2.2439629803569465,0.07860866926774342,-0.05003908088234845,0.937278374137698,stairs
-10.368377421534653,1.6715769437435115,-10.187215,10.501928564466539,-1.9088098231633663,1.0675872445194043,-1.77650575,2.186430040225956,-1.5440435893811881,1.4979974617329177,-1.5423926,2.150002919705981,0.07168741079570025,-0.20125462124545968,1.0523417962149133,stairs
-10.463579457425743,1.703504425780513,-10.3608545,10.601001811247771,-1.6461016710693068,1.0064408619568226,-1.4370117,1.9287474392591335,-1.3382467966081684,1.3220687083345357,-1.55376895,1.8800116377345115,-0.025925328860182516,-0.5996388902825113,1.077301978818342,stairs
-10.511684380693069,1.683119430733021,-10.4123475,10.645251872592645,-1.5715359396658415,1.0174222816245553,-1.5010785,1.8714462485033738,-1.2648015081663366,1.2405258030680912,-1.5118561000000001,1.7705417120636222,-0.12865152279523379,-0.8661376294866707,1.0024459128223029,stairs
-10.371457185891089,1.5381762654299742,-10.347682,10.484619877742855,-1.6493918588094059,1.1062468842349993,-1.61903315,1.9852572903787649,-1.18036225339901,1.1850965717553612,-1.4759308,1.6715958131780966,-0.04965558154417902,-0.8451010091142634,0.5753287294621263,stairs
-10.272235796782178,1.7431293919696076,-10.215357000000001,10.418723880689353,-1.8205883258366338,1.2454598169613131,-1.8573376,2.2049654141844637,-1.0342927397108912,1.3794655940339189,-1.1112891,1.7227816418052562,0.1062823622444757,-0.9730314524698009,0.9984328158361078,stairs
-10.06924603539604,1.7403130333910621,-9.955497999999999,10.218165609318286,-2.041961642039604,1.1849085063605573,-2.1010308,2.360114456602265,-1.0741544020712872,1.4822671421545057,-1.1070978,1.8290667441497825,0.0823086121410653,-0.6422470537886502,0.9804766560094142,stairs
-10.117795575,1.9208937406214426,-9.7345565,10.298081705387439,-2.1330198106336633,1.2355527374292496,-2.1555176,2.4642616318082746,-1.4222118027334159,1.8228701112768058,-1.31845825,2.310263397258238,-0.13852440984276174,-0.5384248475496991,1.7171194247078778,stairs
-10.29759989430693,1.9970934330050791,-9.7345565,10.488997737165498,-2.039836361081683,1.284519618165286,-2.1142035999999997,2.4097383455826766,-1.4600430321480198,1.9003562522350632,-1.5573615,2.3946065535630305,-0.20476259767156565,-0.7074392374533002,1.9430254260522044,stairs
-10.451242772524752,2.001688940411906,-9.8201785,10.640738526299582,-1.911981445486881,1.212851257780993,-2.0004399999999998,2.2634133763072737,-1.7123115085886138,1.7663735321647356,-1.9597247,2.4585286653870404,-0.2820163488661605,-0.5600307122670777,1.868773656826717,stairs
-10.71730039529703,1.9447203746415391,-10.211765,10.89188247584187,-1.6917404259873763,1.4159248337070631,-1.6609460999999999,2.2049640179879626,-1.7903689873262376,1.6856503324699577,-1.90104675,2.457601461513298,0.011468508268062203,-0.9902871153290098,1.6615678102376206,stairs
-10.78038010569307,1.7978236798989091,-10.420131,10.928895863099607,-1.5076855475096536,1.4019369552597514,-1.51544855,2.0575903425645574,-1.490899658130693,1.5575767455021408,-1.68070495,2.1547208742838646,0.2462544801150447,-1.4332702345781227,0.9905967384227278,stairs
-10.831247604950494,1.809072645345873,-10.5009635,10.980918343417594,-1.3920547157232674,1.386655306162745,-1.45617185,1.9636368889667624,-1.5120902464972772,1.5648811302194787,-1.69148255,2.174674308502763,0.16939020084073483,-1.4218755602783484,0.9815921222756023,stairs
-10.68158853910891,1.8015225707948281,-10.438693,10.832072004779379,-1.5657173449740098,1.7490366658231882,-1.4418018,2.345853354457951,-1.3968625336185643,1.7082672205917826,-1.7310004,2.205034835242901,-0.38748772270086573,-2.0969548544446623,1.1673747259438152,stairs
-9.65462608910891,3.037398394400519,-10.0650695,10.120017678611413,-1.8099293050923266,2.660915894219833,-1.3567786,3.21539912939217,0.06539470613712872,3.495348803329006,-0.5412744,3.491632638013168,2.5591049533813535,1.2078421549603517,8.437288835932216,stairs
-6.668347925695545,4.945795667431461,-5.1732420999999995,8.298627119761713,-4.588718120460396,2.5706733101774377,-4.557722,5.258168685657562,2.3504182120074257,4.579042049008359,1.3873150500000002,5.142002702581174,-2.4118395462891393,-0.05065259813623235,16.684490214897608,stairs
-8.673468362329208,4.780904587987501,-9.68366225,9.900986075063368,-4.253391667514851,2.624908943107717,-3.74521175,4.996442015843344,-0.06664260564108912,3.6428290217394914,-0.6203100500000001,3.6389280675342186,-4.757522448911448,-3.3763850848870467,12.356861352053407,stairs
-10.884747215841584,3.1162053746609137,-10.9200915,11.320972635544392,-3.0009565181336635,1.9202992833148689,-2.9111462,3.5614830848760843,-1.6872734796054456,2.301826645376344,-1.4573694000000001,2.8516982368830672,1.137102438907692,0.014982429672028478,3.072415243969347,stairs
-10.924350999752475,2.1863439613464073,-10.904524,11.140453884497722,-2.357855234678218,1.6556365259090673,-2.3333477,2.879900802574363,-1.8154811311549506,2.2006939989428216,-1.62202695,2.850796039169816,0.6175435370863389,-0.07076855127484505,2.0734503989873496,stairs
-11.023895481435643,1.6482042885135337,-10.9260795,11.146125997891113,-2.0594796675544553,1.269628111210225,-2.0327728499999997,2.418557845676456,-1.8091645614272278,1.9289413725497524,-1.7980608999999999,2.642854761690124,-0.08411370808983004,-1.0123032319258087,1.4284819502851103,stairs
-10.56500619628713,1.760736435635363,-10.4800065,10.71036297138502,-1.9497741383465346,1.1772478418837045,-1.8824853,2.2768621379754523,-1.6205093432440594,1.5126591918717962,-1.6022680500000002,2.2155190486190053,-0.21629303138379805,-1.0229015897556908,1.4877331894930694,stairs
-10.234357136138614,1.6447045964037126,-10.0165705,10.365347245664369,-2.1149385958960396,1.0225462055261623,-2.0148102000000003,2.348611906253792,-1.7235396429777228,1.3543015984958582,-1.7333953,2.190931716846103,-0.1570679203855982,-0.6516228348278073,1.074633643662505,stairs
-10.150507744059405,1.6665549758863831,-9.9231645,10.286074964912665,-2.1342084216881188,1.3018748006274665,-2.2004241999999996,2.4991055082064224,-1.8782644211806931,1.7094122899914748,-1.98606995,2.5382542654497677,-0.3143392919068272,-0.6289728729039206,1.2511786722007465,stairs
-10.189154113118812,1.8554649713004272,-9.9668745,10.356306780969275,-2.1684649070148514,2.054788011267005,-2.2734723,2.9856227069960024,-1.7643231486089108,2.1143895551212677,-1.92200325,2.751801848794909,-0.28161401363493893,-2.081009480224635,1.2033716875484075,stairs
-10.525248259653466,1.8834796015656063,-10.180629249999999,10.692032800530523,-2.351935851779703,2.216883244436257,-2.50219675,3.2301716347363376,-1.8413253987227722,2.2269753091918107,-2.0483404,2.887494149268339,-0.07713253179106765,-2.5949797944679056,1.083478760446388,stairs
-10.60872419108911,2.0289514819191683,-10.294393,10.80053162420364,-2.235279432299505,2.245765741558843,-2.3219715,3.166615556902616,-1.6608363698730197,2.229040439979719,-1.85135005,2.777534907616037,-0.10620838614188814,-2.7476667593423585,1.454635383804955,stairs
-10.432296001237624,2.0374150446483834,-10.2812205,10.628903283991683,-2.177019398858911,2.1103210967853823,-1.8651214500000002,3.0301559680575085,-1.3549289444670791,1.8974337767482585,-1.5729291,2.329629983404701,0.46396956484570107,-2.6159368132125795,0.9664954596831036,stairs
-10.23739832450495,2.0041235755388245,-10.0441135,10.431246037791405,-2.301474451571782,1.47079667481777,-1.9980449999999998,2.730324696507967,-1.6328757023284652,1.611891831690242,-1.6705261,2.293043209339068,0.29263783304383667,-0.670945852992378,0.14015183363288353,stairs
-10.081410809653466,1.9144476630994183,-9.726174499999999,10.261134523708801,-2.4729139830742572,1.4533958152275348,-2.24473215,2.8674787446534724,-1.8353319194918316,1.5029647681019478,-1.82919615,2.371024041330844,0.4216865625884359,0.17938300950021305,0.125203836984035,stairs
-10.180024558415841,1.8144252868812398,-9.8321535,10.340062392094723,-2.424812022970297,1.553641247709607,-2.35610055,2.878808732455518,-1.8946323663440594,1.56719852885143,-2.0537293,2.457572694589702,0.42421196422990015,0.3617339908438294,0.19546848871229058,stairs
-10.347945688613862,1.7088793698795346,-9.977651,10.487755731682007,-2.483540392381188,1.49379488304522,-2.5878185,2.897218098204864,-1.8823845696824257,1.5503842401378114,-1.99624875,2.4374398924538077,-0.06482159502179448,0.353210647514653,0.1739367245204099,stairs
-10.449147121039603,1.5891678170708015,-10.1985915,10.569005572110987,-2.3146737333613863,1.4198569405165442,-2.3980133,2.7145382922243417,-1.6440919825982674,1.4144634463909214,-1.7070502,2.167669957295992,0.2348819002140614,0.10252167125680142,0.9227238840519485,stairs
-10.470711189356436,1.7270927992731047,-10.468631,10.611845223959929,-1.860669321545297,1.3821628137844817,-2.0034338,2.3168374391236823,-1.4441819570024752,1.4521482713640241,-1.52143615,2.0467477829114653,0.5556677959707904,-0.4821661699929121,0.8686961608211159,stairs
-10.2566177759901,1.679627204887511,-10.166259,10.392900110732839,-2.0351796951888614,1.366711958819593,-2.11240735,2.4505579877511874,-1.4315191816336634,1.3597463623302741,-1.57712035,1.9732158591836995,0.547544041426705,-0.3952659989706495,0.3778720075892264,stairs
-10.491415637376237,1.8847630726550098,-10.259665,10.658955906449394,-2.155336754738366,1.9222941095873163,-2.2207818,2.8864415114773805,-1.6024577762160892,2.086210877764514,-1.6298108,2.6285687723724873,1.0314302442687793,0.27987696414491603,0.9475593905332851,stairs
