mean_x,std_x,median_x,rms_x,mean_y,std_y,median_y,rms_y,mean_z,std_z,median_z,rms_z,cov_xy,cov_yz,cov_xz,Activity
-10.027891447854785,2.153758320006113,-9.866283,10.255826277432044,-2.2489114871947193,1.4474276650802618,-2.3327491,2.673150833165022,-1.0988950384042904,1.7851030028995272,-0.6777905,2.093715890157386,1.0527920475955594,-0.7501476665277854,0.8676045596096729,stairs
-10.476862770957096,2.1184955218327723,-10.090218,10.688211489275725,-1.7420447357623763,2.315950029979679,-2.2345533,2.894933966708165,-1.7470956192227722,2.2817820334099443,-1.4010864,2.870834214275524,1.561602162155055,-1.8713428456018282,0.6385165755738471,stairs
-10.725150417491749,2.0890189736243316,-10.511741,10.926044531706049,-1.3110637333069306,2.580910320158585,-1.407074,2.891020991180326,-1.9340415127871287,2.4614808668403736,-2.1267774,3.1272045505181354,1.239970815368443,-3.180044230992483,0.7901689212213701,stairs
-10.920747621122112,2.110411148021952,-10.668614,11.122133999004948,-1.4055563432079208,2.6027662606951423,-1.3004956,2.9542550857510945,-1.684220420851485,2.3756592136712222,-1.968706,2.908905097417205,1.3248136707696228,-3.4720813098658927,0.6552019276581612,stairs
-10.956052430693068,2.254969125892269,-10.706935,11.184953679905828,-2.0458841754323434,2.5033448678468595,-1.7663269,3.2298135071842466,-1.3784562546171617,1.904716512938386,-1.6741186,2.348640718528353,1.5093552772924084,-3.0310712752262976,0.6760261811853477,stairs
-10.77260420990099,2.27747327626527,-10.667417,11.00993948923001,-2.253013843531353,2.0924471161405362,-1.8968555,3.0724511977754916,-1.2812564003663367,1.63941074013311,-1.4621594,2.0785608839597267,1.7664994749046785,-1.6553298979341897,1.1437963883581836,stairs
-10.445225597689769,2.4783385183193403,-10.601554,10.73427354025065,-2.2099390590759076,1.8450029276734952,-2.1040246,2.876913625112615,-1.3090164969174918,1.561500657861,-1.5723304,2.0356230866207365,1.498285046991948,-0.9361139437507131,0.8246372834859677,stairs
-10.1070970660066,1.9749234405199918,-9.899814,10.297614352159089,-2.291970457211221,1.0950956139333399,-2.1579125,2.5393710069751636,-1.4131129036260726,1.8316733408267651,-1.6178356,2.3110263107047366,0.09170064305060195,-0.14828841307144727,1.1714713952516989,stairs
-10.293248580858085,1.8280844122436206,-10.116563,10.453794986369777,-2.0401653793712873,1.248379930134849,-2.0010388,2.3907287210645745,-1.5565216189957096,1.823140564710658,-1.7519568,2.3949178055009392,-0.0073678322373973695,0.19189601975594298,1.044541775603972,stairs
-10.596135526402641,1.4486861739646053,-10.262659,10.694384196834793,-1.7671450105280528,1.3652227492237365,-1.8621277,2.231699661400311,-1.5183949598471946,1.7335480962658671,-1.660946,2.3023453565088805,0.2426101440646849,-0.1411150268962823,1.0782029168019331,stairs
-10.92894838118812,1.5288625989898577,-10.905722,11.0350178660954,-1.3757529722574258,1.2815502638543228,-1.2573853,1.878735466441078,-1.4181124056138614,1.566154481303712,-1.6836988,2.110873627958294,0.25484528126642986,-0.833284495462625,1.2770642926135813,stairs
-10.775671064356436,1.6387289213461331,-10.866203,10.899158524923253,-1.467688524460396,1.1630738818360127,-1.3962964,1.8714662615640414,-1.2806161506072606,1.43143432379604,-1.4382092,1.918911034509297,0.15015193559701667,-1.0318775249568604,1.1357784702877864,stairs
-10.660322830693069,1.861407692777728,-10.750045,10.821085266388076,-1.5720655307524753,1.180955159483447,-1.4310242,1.965055291745167,-1.3358992126039604,1.491467389551334,-1.5567627,2.000439996292386,0.2210867108758792,-1.0159540294487912,1.2868303068263258,stairs
-10.492102335643564,1.9543074415824129,-10.558444,10.671969077416742,-1.6670719226369637,1.0729627390632508,-1.4681469,1.9815595708639089,-1.2653133193135313,1.3987930966818396,-1.4465919,1.8844581249226389,0.27119095679465316,-0.7419680926174888,1.3291806536678545,stairs
-10.079427840264026,2.120812094915851,-9.981244,10.299410913231181,-1.8243092976963697,1.053563063717211,-1.8238074,2.105810103648744,-1.2958952683828382,1.422942849996596,-1.4537768,1.9228698613698136,0.17456651920572422,-0.7441146450805254,0.7956928286812385,stairs
-10.116538788448844,1.9320718587817076,-9.836346,10.29878337077748,-2.165939470676568,1.0128608828652281,-2.1722827,2.390354616462183,-1.383965589280528,1.548951067720816,-1.3160633,2.075257055793554,0.19107617624234924,-0.06507289488781745,0.8146266385004558,stairs
-10.165431153135314,1.8170596808027917,-9.976454,10.326025357979967,-2.227146843811881,0.9148786255752622,-2.205813,2.407160895667064,-1.3376658332277227,1.6658958693052868,-1.3807287,2.134338263487384,0.33544696798623935,0.2046688839984117,0.6211331017915788,stairs
-10.726569211221122,1.7433527898852605,-10.352472,10.866854897785297,-2.0790508487656765,1.0388545931457265,-2.098037,2.3233832053749977,-1.4156541513570957,1.7047612558885867,-1.3807287,2.213751603181187,-0.01697829997023901,0.005029134785762375,1.5008739576751948,stairs
-10.846683789438943,1.8836818844660366,-10.526111,11.008501090036866,-1.5957588317029703,0.9750871658300941,-1.5651453,1.8692520677248645,-1.4192664410689768,1.6969706172103038,-1.4513818,2.2100955896546397,-0.09122077038755334,-0.7420338799904493,1.6712466630796983,stairs
-10.938544259735973,1.9559069657649455,-10.608739,11.111466911734553,-1.5121386632277227,1.1330233112310553,-1.585503,1.8884036615420503,-1.5777882775607261,1.5910596876863254,-1.6130457,2.2388684840899704,-0.41954210030219147,-1.2866887946931969,1.7112667090324685,stairs
-10.915665113201321,1.850333456758516,-10.608739,11.070870756762593,-1.5197387033399339,1.2869914623619563,-1.5543677,1.9900970475815727,-1.5280343170320132,1.5745701318384802,-1.7028589,2.1922539910406815,-0.4480016231926046,-1.4187866273911778,1.487286431715455,stairs
-10.88213877920792,1.911883774127566,-10.606344,11.048265939991515,-1.6901644965478548,1.346310314300275,-1.8800904,2.1594502702665963,-1.39987705630033,1.4628697728349334,-1.5399976,2.0230128715495224,-0.2453375048215593,-1.2172893488101828,1.536622919422107,stairs
-10.47967669438944,2.1503976512425265,-10.429112,10.697316124059514,-1.9233232060132013,1.3020681577199136,-2.083667,2.3214130015352583,-1.2957134695953796,1.4166791557407579,-1.421444,1.918131781132787,0.18957946003709827,-0.6312705716659699,1.5645066625406776,stairs
-9.993523283168317,1.9717423649084682,-9.667497,10.185550777815775,-2.109336387572607,1.0606643007737533,-2.1998255,2.3602109767305173,-1.5877872900782177,1.676866492117324,-1.4908997,2.307307863038504,0.407407887726152,-0.27136663731348404,1.1558182021642913,stairs
-9.97706249438944,1.9367313114568205,-9.504635,10.162692797129578,-2.077489744162376,1.2442814024597926,-2.0369642,2.4205557533653392,-1.774211498668977,1.8482633360601266,-1.83698,2.5598104653917164,0.25400218228112054,0.21188753076178163,1.41387227520435,stairs
-10.25086146468647,1.9189233993209192,-9.713001,10.428339996578774,-1.9019458777927392,1.210643925705421,-1.9315833,2.253490554545433,-1.890927202208911,1.8137956897594718,-2.0944445,2.618129653326811,-0.0632340118660024,0.014201907923867146,1.347304460101128,stairs
-10.611367208910892,1.862554712612918,-10.380014,10.773057824578656,-1.7618016690386138,1.3371132624521118,-1.8226099,2.210410918902408,-1.6499036561881189,1.5700246898483001,-1.9962487,2.275746989907713,0.22079609071726364,-0.08294972315094318,1.4848184135867661,stairs
-10.53538658448845,1.801007084138272,-10.284214,10.687716873295491,-1.7585174059405941,1.042615618943139,-1.8226099,2.043487993826603,-1.5105380258976897,1.2583936682347585,-1.6872913,1.9647018855416454,0.1325576161063358,-0.6331527645327223,1.2724333209286642,stairs
-10.527695660726073,1.5925758088003712,-10.334509,10.647079553199198,-1.6794778074752474,1.0807658666367677,-1.6848962,1.9962078042526854,-1.4980649534224422,1.2903013320741665,-1.5423926,1.9757483359273011,-0.2164224592183107,-0.8852417108707771,1.076129570383602,stairs
-10.542231789768977,1.936052184326742,-10.256671,10.717955894152134,-1.7136680911716171,1.062658689117447,-1.6082556,2.015483798013129,-1.5039734597524752,1.3750035926786646,-1.6429834,2.0362542396379575,-0.6184937492501248,-1.1688845676996638,1.475830563417881,stairs
-10.398696598679868,2.2440778112658952,-9.926159,10.637300225676057,-1.6803354278052804,1.2861862331968117,-1.4274316,2.1147913662699374,-1.4817306071848184,1.4656364239050088,-1.8273998,2.08243278714713,-0.2160962829537946,-1.526228136414092,1.2171292754974399,stairs
-10.2551535,2.262744293112697,-9.645941,10.501013632791581,-2.068656623861386,1.38978671806666,-2.0417542,2.4908779051164536,-1.6480263771980197,1.7063809175975,-1.7950672,2.3702567554283624,0.44700161945373507,-0.6732405676702632,1.335236291818323,stairs
-10.174228726072608,2.05982274061487,-9.8028145,10.379970954815965,-2.056985849957426,1.4319792804091378,-1.9447559,2.5049925960600588,-1.8622936765049505,1.6397472189435502,-2.081272,2.4795231090053536,1.0498791615452832,-0.2829110145875666,0.6482544152447707,stairs
-10.52269615940594,2.0079804220642945,-10.265054,10.711947206560673,-1.947067890680198,1.2866035676926282,-1.8010547,2.332586314406007,-1.970105126049505,1.6894551711002284,-2.1878502,2.5934827909369718,0.7654185001092285,0.13441765935473338,0.7517012234507676,stairs
-10.694402461386138,1.8850877554036256,-10.502161,10.858732520169815,-1.4223610027165017,1.2431982766717913,-1.421444,1.8877372641966506,-1.709154702280528,1.511346134080447,-1.9782861,2.279876844903012,0.45200870670140564,-0.5830205961877455,0.6090926629891453,stairs
-10.656303467656766,1.9678794365769101,-10.540481,10.835892781877872,-1.3383337512161717,1.116886513382024,-1.3998889,1.7419689333130106,-1.4220013467217822,1.453717464778917,-1.651366,2.031848352678529,-0.00665307763007308,-0.9705379641993137,1.2679188511982533,stairs
-10.515483425082508,1.6156756946112887,-10.462643,10.638476601731393,-1.409694261721122,1.1534936959271622,-1.5052698,1.820273158489383,-1.3139606731475248,1.354452710391084,-1.6250207,1.8854655130039195,-0.3180954240147826,-1.1922197442609797,1.12345009818333,stairs
-10.479020626732673,1.6068207061273316,-10.42552,10.601095464377526,-1.6267478490554454,1.072704701351742,-1.7256116,1.9476155334663463,-1.2854891916062707,1.3327236179751816,-1.4310242,1.8500737323302126,-0.3278536886836239,-1.0625335817518053,1.2004528093918894,stairs
-10.31165381320132,1.8274386058346532,-10.394384,10.47180570217557,-1.989984580070297,1.1057572776239086,-2.081272,2.2756762676590356,-1.2018413558679868,1.4185572067680263,-1.3807287,1.8574406920302757,-0.559266890985555,-0.8350830865240823,0.4507782070674704,stairs
-10.190187602640265,1.745779265885219,-10.148895,10.338162798922854,-2.2507453005455447,1.205063568258351,-2.3926246,2.5521050025680716,-1.4843667132772278,1.6085040994522473,-1.4801221,2.1867992778500023,-0.37804336032934793,-0.3220049218922012,0.45387212045479824,stairs
-10.412224888118812,1.9325439182092337,-10.213561,10.589467752828718,-2.0668188695016503,1.3744200981988135,-2.142345,2.48083381571954,-1.5222364778745874,1.7989768737743796,-1.6034656,2.3543238456381803,-0.3332639391300554,-0.16267708243888993,0.2509413941485662,stairs
-10.786551421122113,1.4867233388144476,-10.6183195,10.888192824084971,-1.6830584832838285,1.464878939682684,-1.7112415,2.2296802653867993,-1.569848358940594,1.7414753388932662,-1.7004639,2.342466903749996,-0.06395080395224997,-0.4645397293404527,0.5362738414042696,stairs
-10.93002733531353,1.4823578347236928,-10.732082,11.029761112824824,-1.37041357820132,1.2865622088070088,-1.2298425,1.8782472804499923,-1.3498820164960397,1.5652189937795151,-1.5867004,2.0649470801333485,0.09053182018070641,-1.0500464379524879,0.7093304741792585,stairs
-10.759399989768976,1.4739437832274858,-10.594369,10.85955931035161,-1.511154564980198,1.1988952577059127,-1.4058765,1.9277432996560513,-1.3792664581660066,1.304077504825687,-1.6166382,1.8966764352668917,-0.12264575891715547,-1.1597316955472994,0.8261580952829837,stairs
-10.68731224620462,1.6612125155855164,-10.475816,10.815228263419725,-1.5834991732343235,1.0666118233815587,-1.5483801,1.9082389151690753,-1.3848034588943894,1.3189645185839702,-1.714834,1.9109177231051622,0.029154130137376756,-0.9419980167512211,0.9721459222739632,stairs
-10.571379060066006,1.8901564195199925,-10.429112,10.73848012809498,-1.6492515509042904,0.9406445963695578,-1.5819104,1.8978732208383065,-1.3809619416023102,1.2697816100486385,-1.5819104,1.8745879412904969,0.0007859683582624241,-0.7022047753582485,1.0773494582392715,stairs
-10.137260021782177,1.983076383902739,-9.899814,10.328777945251526,-1.883014937151155,0.9036726708722774,-1.9938538,2.087983338038349,-1.4390708073966996,1.3097291930252126,-1.6932788,1.9443903910437994,-0.14964235145047358,-0.4642203144185553,0.6261980816481961,stairs
-9.89480580990099,1.7838818650927968,-9.580078,10.053800977746503,-2.119291917293069,0.9575851450281592,-2.15911,2.3249389753989824,-1.6425960855627062,1.500698946130348,-1.6441809,2.223237855645993,0.041104196752109606,0.0741388691774865,0.6319131628574538,stairs
-9.90118857689769,1.6177514189348186,-9.55014,10.03204951792816,-2.20067515640198,1.0668271448241597,-2.14953,2.44485891797532,-1.6712967949066007,1.5854745173066462,-1.7327967,2.301883204011782,0.3181858917827677,0.18629571136430578,0.6109706280377225,stairs
-10.30962238349835,1.693595260415958,-9.990824,10.447349538309771,-2.0244791863762375,1.0791702787299875,-1.9387683,2.2933122059996287,-1.6604164412838285,1.587676585371897,-1.5447876,2.29551312355275,0.15607850688824462,0.00244224438909072,1.2771016821310015,stairs
-10.489865373927392,1.78584787123543,-10.39199,10.640300869623708,-1.7421672477161716,1.0177386825223091,-1.5076648,2.0168094330863675,-1.4348261536039604,1.3388444681305665,-1.5364051,1.9609474099122657,0.011238176724676169,-0.5671774839312357,1.1831696916084238,stairs
-10.496532707260727,1.7548931810244321,-10.399175,10.6417425776872,-1.5661491232409241,0.9305640135102005,-1.4741346,1.8209652771845923,-1.2796992401145215,1.2425263934102952,-1.526825,1.7822476530706277,-0.22040230444519307,-0.8176479584457785,1.0651398884175607,stairs
-10.495501214851485,1.4942770549546784,-10.497371,10.600992429016646,-1.5024676878646865,1.0522999267132371,-1.4370117,1.8333274986845614,-1.1545140238719471,1.1985137294243393,-1.526825,1.6627077556918661,-0.03262424611005713,-0.9253023629240483,0.6782671373839011,stairs
-10.313728735973598,1.5157048514352573,-10.297386,10.424144069695023,-1.6785885672376237,1.1519669455206654,-1.785487,2.034774629236933,-1.1755079933075907,1.2060910602610333,-1.4130615,1.682757809150394,-0.026356481774982916,-0.8021400793737901,0.6119925998628319,stairs
-10.234740493069307,1.835383092611712,-10.208771,10.39747211887289,-1.9748161207392738,1.3021618281057947,-2.0213964,2.36430285999647,-1.029554077740924,1.4271529632440159,-1.0801538,1.7578467455593623,0.22100302134964442,-1.0252786598626784,1.0873990244664002,stairs
-9.906614913531353,1.7988068994015673,-9.641151,10.068070639789147,-2.193383393072607,1.1252859719621893,-2.1686902,2.4643498379247006,-1.0255030986544555,1.5535782524225907,-0.96399534,1.859380621982967,0.16026800918360917,-0.4896371027362033,1.003163743569387,stairs
-10.157285733663366,2.0136898406096195,-9.612411,10.354323618027143,-2.1473049569636964,1.2638147381725304,-2.1579125,2.4905571449176023,-1.4769800896511551,1.9967635633308285,-1.4597644,2.4810030801284237,-0.22661972506025396,-0.5039609542092345,2.1803673639236814,stairs
-10.347547532673268,1.8872775239101656,-9.769284,10.517689918579064,-1.9709192808976899,1.2331906621276425,-2.1112096,2.3238465985693044,-1.743175049890429,1.8688928451528244,-2.1076171,2.553408008712611,-0.4512578264442258,-0.4498907286782794,1.8392529515137506,stairs
-10.74406947590759,2.107034322926281,-10.160871,10.948057837666955,-1.8015091920023103,1.3244426747148588,-1.7076489,2.234679954452629,-1.8804302197640264,1.7784685006118552,-2.1698878,2.5862191012184375,-0.1799363763702884,-0.8290118072249494,2.0455826566743296,stairs
-10.705954673927392,1.880711884359179,-10.226733,10.869354587558174,-1.605010880210891,1.3743733502677018,-1.5723304,2.111570039371608,-1.516379344778218,1.4496469168938422,-1.6322058,2.0961743572439926,0.30531572374504,-1.2840898111966235,1.2527764528393448,stairs
-10.800992682178217,1.7672399547541928,-10.441088,10.944143301104859,-1.4377705388676567,1.4299971161461027,-1.4813195,2.0261606690877163,-1.5181222576280529,1.55032969951693,-1.6705261,2.1680140566618875,0.32050060163934646,-1.4575935572545151,0.8976217445076421,stairs
-10.854220642574257,1.6196774708735158,-10.546469,10.974005783198983,-1.2776836412128714,1.4439905469711865,-1.3771362,1.926318416020906,-1.4762133671019801,1.6111218030386294,-1.6908838,2.18319780559022,0.1371331791529826,-1.6091356989649837,0.6458287311744906,stairs
-10.696453667656765,1.9302121265025758,-10.568024,10.868649585656877,-1.6334784173178218,1.7863247616503717,-1.4250367,2.418403747412551,-1.3557549481537954,1.814153031016899,-1.8238074,2.2623794584854577,-0.7045682612169243,-2.254936829419936,1.39824080654414,stairs
-9.204949318481848,3.2780938945187885,-9.2747135,9.769417921349309,-2.0080025569877886,2.9317523868997633,-1.341211,3.5494900228736808,0.5586798075788779,3.7674353586449985,-0.17363891,3.8024793025497847,3.7200547921982046,2.6423810947063857,10.29209468901639,stairs
-5.507011463963696,4.8833739534361165,-3.6428246,7.354985542953719,-5.044409121240924,2.530043022381039,-5.221143,5.641458612502948,3.767002110778878,4.248218242843669,5.3432884,5.6725744510786535,-2.183926733942978,1.5835614792903254,14.488891892906794,stairs
-7.806601700927393,5.171830883380556,-8.23767,9.359625426323342,-4.920338412726073,2.6455985731055125,-4.9481106,5.584426762240534,0.5176996783861386,3.7279734049126727,-0.12693603,3.7576497156033333,-4.067037061694134,-2.8419909125843477,14.04092586218841,stairs
-10.757929743234323,3.4635798402919353,-10.827884,11.299993169896878,-3.333894862957096,1.9024722669713707,-3.1793885,3.8369663103717033,-1.6823352332640265,2.407089391409351,-1.4789245,2.9334636185341356,1.7123021588416198,0.6096133732750689,3.516538067937279,stairs
-10.897208430363037,2.301077086308006,-10.927277,11.136724483904516,-2.4921126778877887,1.7686398138072745,-2.4836352,3.054241095835617,-1.8070303868864686,2.366879466458771,-1.5304174,2.9747249264835225,0.8303397536983168,0.2956561256102864,2.135408230443249,stairs
-11.181682229372937,1.6527181271109301,-11.057805,11.30276425968854,-2.069925273531353,1.3195449128323982,-2.0573218,2.453577568443396,-1.7875303467709571,2.1401903484232907,-1.780697,2.7857786322359814,0.032097543892091664,-1.0662281938460776,1.6225561407531854,stairs
-10.94050452640264,1.6910111928915275,-10.799143,11.069991905632348,-1.9951224127788778,1.313133131732572,-1.9830762,2.387287423644856,-1.805662929328713,1.5890325986613605,-1.7926722,2.403561898400011,-0.17247871578724897,-1.2522394806480521,1.4894158214048292,stairs
-10.331608383828383,1.7380895867465658,-10.165661,10.476312187906423,-1.9323183565742574,0.9958153665413155,-1.8549427,2.173069191008656,-1.5933163847821783,1.3319895744364427,-1.6310083,2.0753307917853174,-0.27951831089970863,-0.7838808406142962,1.378921711890546,stairs
-9.97721661221122,1.504504016146613,-9.8590975,10.089643861794146,-2.1682238261782176,0.9625230952489875,-2.0549269,2.3716213180429886,-1.6844417359834984,1.257399724745833,-1.6310083,2.100757013433554,-0.1629664876382332,-0.4756497429098925,0.7631228614898028,stairs
-10.01716524620462,1.6855884719111114,-9.84832,10.157530760016325,-2.1695636123762374,1.359144933738609,-2.2261705,2.558942086498767,-1.879663493108911,1.8752167106052318,-1.9950513,2.652916725807706,-0.24958963088817987,-0.5558033825927422,1.3730051822677811,stairs
-10.43936841551155,1.90558278110851,-10.11297,10.611299371004419,-2.286710104336634,2.3369305484477843,-2.501598,3.266843060306318,-1.9974146698151816,2.314514183371831,-2.1603076,3.0543348669975305,-0.31004554687824276,-2.741133968358688,1.1549097786809421,stairs
-10.719463215181518,2.0079144963703857,-10.290201,10.90528799425772,-2.248314697752475,2.4990591844954895,-2.4261549,3.358512207380209,-1.750364059108911,2.445310940431327,-2.0513341,3.003928338176724,-0.16335931614348473,-3.319554760543735,1.4107979239115673,stairs
-10.588171874917492,2.041931402697651,-10.292597,10.782629866286488,-2.302985173660066,2.3197358202893597,-2.2381458,3.2660611346017303,-1.3945376675732672,2.0440616556234343,-1.6262183,2.4716662312616537,0.09669923605723167,-3.257013979581786,1.147454212446223,stairs
-10.341354430363037,1.9677207172920739,-10.261461,10.526288882881587,-2.18096960150165,1.4682895782730627,-1.7998571,2.627810417759849,-1.3338045542531354,1.5513085640919573,-1.463357,2.0439301390865645,0.7460280924572856,-1.2687867876712047,0.9695872074921467,stairs
-10.055568501980199,2.0381439530463883,-9.886641,10.259375175849481,-2.2194282373927394,1.3341019868233073,-1.83698,2.5884002379873574,-1.719481741289439,1.507895134346694,-1.663341,2.285357975651295,0.14599885286924263,-0.1859738219681729,-0.09449907476460387,stairs
-10.01637870660066,1.8604888602314749,-9.544153,10.187140784767296,-2.5651607654521453,1.5167246857214225,-2.4644752,2.978743236369594,-1.9830247919339934,1.519283543932312,-2.1674926,2.496596065904962,0.5709519166904192,0.5364153078692044,-0.2849103578140364,stairs
-10.251809951155115,1.7607208864629529,-9.705816,10.401418837637006,-2.633375339141914,1.5964000845583053,-2.6596692,3.0781078665363166,-2.1141422300759074,1.569815247601975,-2.3087988,2.6316884716050244,0.062359886473463855,0.5527906288768852,0.08010606363470799,stairs
-10.488750915841583,1.5404095601736891,-10.186018,10.600892705861916,-2.4237241892475248,1.5135307422148958,-2.5902135,2.856160699020017,-1.6664830440584157,1.5227910386157055,-1.8238074,2.2557493594602613,0.2525474834097184,0.19069237885565446,1.0119010427904334,stairs
-10.545883583828383,1.61194188144232,-10.468631,10.667963336944364,-2.0084412377755774,1.2380427639810845,-2.1698878,2.358289106654101,-1.4644951587646864,1.3614758924199617,-1.5567627,1.9980603417146003,0.041896936237560994,-0.3914079981025296,1.0514806094578817,stairs
-10.40396088118812,1.771520374966597,-10.504556,10.55321415881572,-1.8129704968854785,1.3032970238013242,-1.9770886,2.2315553477119163,-1.3824242461452145,1.3640821188734702,-1.5004797,1.940534934798207,0.6414194745398574,-0.5517510835369994,0.5388738244585529,stairs
-10.1300394009901,1.7148344746701045,-10.06028,10.273687283619537,-2.0355610762188117,1.4674792601069993,-2.0824695,2.507966711977362,-1.5129883793442245,1.383083671056294,-1.6262183,2.0483508020821457,0.8219082793579061,-0.3067675351723843,0.304214532825613,stairs
-10.545108937623763,1.9333622441577625,-10.263856,10.720302038855474,-2.2112748844168317,2.136997366449935,-2.2477257,3.072689790872152,-1.6109707688821782,2.3363721122317425,-1.6549585,2.8347568095240514,1.3207697922379324,0.4352501112249696,1.0467668761502171,stairs
